year,month,PM2.5,PM10,SO2,NO2,O3,temp,pres,dewp,rain,wspd
2013,2.3835616438356166,90.125,100.29166666666667,38.25,68.79166666666667,74.125,3.5083333333333333,1024.2625,-4.583333333333334,0.0,1.7291666666666667
2013,2.4164383561643836,210.16666666666666,221.375,48.125,100.79166666666667,39.458333333333336,5.670833333333332,1017.0833333333334,-1.4749999999999994,0.0,1.4624999999999997
2013,2.4493150684931506,233.41666666666666,209.83333333333334,47.791666666666664,80.625,67.625,8.979166666666664,1019.2875,-0.15000000000000005,0.0,2.1250000000000004
2013,2.4821917808219176,287.875,277.2916666666667,56.833333333333336,89.66666666666667,103.5,9.199999999999998,1004.525,1.9749999999999999,0.0,1.2541666666666669
2013,2.515068493150685,91.91666666666667,93.83333333333333,9.791666666666666,37.625,89.25,7.6499999999999995,1003.8875000000002,-9.770833333333334,0.0,3.758333333333333
2013,2.547945205479452,24.333333333333332,19.458333333333332,3.0,23.958333333333332,40.833333333333336,1.679166666666667,1011.6624999999999,-1.05,0.2833333333333333,2.1125
2013,2.580821917808219,37.083333333333336,32.916666666666664,4.25,44.583333333333336,35.875,1.2541666666666664,1019.8208333333336,-4.462500000000001,0.22916666666666666,1.9999999999999998
2013,2.6136986301369864,122.29166666666667,129.91666666666666,19.291666666666668,58.82608695652174,28.181818181818183,3.920833333333334,1007.5208333333334,-2.775,0.0,1.5041666666666664
2013,2.6465753424657534,67.83333333333333,112.41666666666667,15.875,40.0,56.916666666666664,5.854166666666667,1014.3458333333333,-6.545833333333332,0.0,2.495833333333333
2013,2.6794520547945204,43.583333333333336,58.041666666666664,21.0,45.375,31.984958333333335,4.241666666666667,1011.3375,-7.075,0.0,3.0958333333333337
2013,2.712328767123288,16.208333333333332,25.791666666666668,6.5,27.458333333333332,59.953375,3.9125,1018.9999999999999,-13.162500000000003,0.0,1.9958333333333333
2013,2.745205479452055,96.875,121.54166666666667,32.113033333333334,73.04749166666666,34.57465714285714,4.908333333333334,1018.0208333333334,-6.804166666666667,0.0,1.6583333333333332
2013,2.778082191780822,187.0,214.58333333333334,47.791666666666664,88.54166666666667,13.824358333333334,7.520833333333332,1010.1750000000001,-1.7958333333333332,0.0,1.8416666666666668
2013,2.8109589041095893,93.125,105.66666666666667,12.208333333333334,41.875,39.3205,10.779166666666667,1007.6624999999998,-4.1625000000000005,0.0,2.9625
2013,2.8438356164383563,21.833333333333332,40.666666666666664,3.875,27.583333333333332,66.75,7.625000000000001,1017.8875000000002,-12.712499999999997,0.0,2.2124999999999995
2013,2.8767123287671232,80.70833333333333,113.04166666666667,22.791666666666668,48.25,31.565217391304348,5.554166666666666,1018.9375,-6.404166666666666,0.0,1.9708333333333332
2013,2.9095890410958902,75.375,99.16666666666667,48.75,45.125,49.31814166666667,5.983333333333332,1019.3875000000003,-4.25,0.0,2.316666666666667
2013,2.9424657534246577,146.875,157.125,3.4166666666666665,47.166666666666664,20.083333333333332,5.191666666666666,1015.7291666666665,1.9416666666666667,0.0,1.7625000000000004
2013,2.9753424657534246,118.16666666666667,113.34782608695652,13.208333333333334,47.75,38.1424,10.14583333333333,1014.045833333333,-3.2291666666666665,0.0,2.85
2013,3.0082191780821916,87.29166666666667,109.25,22.166666666666668,55.541666666666664,55.729504347826094,9.670833333333333,1013.8666666666668,-3.804166666666667,0.0,1.770833333333333
2013,3.041095890410959,111.58333333333333,167.875,22.291666666666668,60.291666666666664,63.25,11.729166666666666,1009.1666666666666,-1.541666666666667,0.0,2.4750000000000005
2013,3.073972602739726,63.5,81.54166666666667,41.666666666666664,69.5,22.083333333333332,7.933333333333333,1011.4583333333331,-0.5291666666666667,0.3333333333333333,1.8416666666666666
2013,3.106849315068493,39.75,25.458333333333332,3.4583333333333335,26.958333333333332,42.0,8.733333333333333,1015.2791666666668,-1.6500000000000004,0.04583333333333334,2.8000000000000007
2013,3.1397260273972605,14.958333333333334,17.17391304347826,3.875,24.083333333333332,57.21739130434783,7.945833333333334,1013.3124999999999,-8.545833333333334,0.0,2.066666666666667
2013,3.1726027397260275,72.875,103.125,34.083333333333336,57.416666666666664,45.416666666666664,8.958333333333334,1004.9250000000001,-2.245833333333333,0.004166666666666667,2.6166666666666667
2013,3.2054794520547945,20.583333333333332,72.33333333333333,3.3333333333333335,20.291666666666668,58.04839166666667,8.854166666666666,1009.025,-11.133333333333333,0.0,5.541666666666667
2013,3.2383561643835614,11.208333333333334,18.875,3.0,11.75,78.5,8.112499999999999,1016.5541666666664,-10.595833333333333,0.0,3.9
2013,3.271232876712329,12.583333333333334,15.608695652173912,3.0059,21.627779166666667,55.868672727272745,7.7583333333333355,1016.1249999999999,-10.475,0.0,3.4791666666666674
2013,3.304109589041096,16.958333333333332,21.875,4.095233333333334,38.9437125,53.942699999999995,9.716666666666669,1014.9625,-10.508333333333331,0.0,2.6999999999999997
2013,3.336986301369863,63.625,91.54166666666667,15.75,79.16666666666667,31.100691666666666,13.229166666666666,1009.1750000000002,-5.104166666666667,0.0,1.4624999999999997
2013,3.3698630136986303,59.375,98.0,15.708333333333334,48.708333333333336,38.041666666666664,16.349999999999998,1001.4708333333334,-1.5583333333333333,0.0,3.158333333333333
2013,3.4027397260273973,26.708333333333332,61.541666666666664,8.916666666666666,24.666666666666668,71.04347826086956,12.154166666666663,1006.966666666667,-8.475,0.0,2.329166666666667
2013,3.4356164383561643,64.91304347826087,125.33333333333333,42.75,52.0,60.708333333333336,12.445833333333333,1000.2125,-0.5375,0.0,2.4708333333333337
2013,3.4684931506849317,52.083333333333336,129.95833333333334,31.833333333333332,36.833333333333336,76.5,13.841666666666667,1003.7291666666665,-0.5916666666666667,0.0,2.4166666666666665
2013,3.5013698630136987,46.75,74.5,19.833333333333332,34.416666666666664,71.45833333333333,11.64583333333333,1008.5750000000002,-2.6666666666666665,0.0,2.475
2013,3.5342465753424657,9.565217391304348,39.916666666666664,3.1801043478260875,9.913633333333333,74.00769565217392,10.675000000000002,1019.6666666666666,-13.587499999999999,0.0,3.0125000000000006
2013,3.5671232876712327,40.416666666666664,63.541666666666664,14.2734,37.588587499999996,50.347175,6.900000000000001,1021.0833333333334,-2.1791666666666667,0.0,2.2500000000000004
2013,3.6,71.5,75.29166666666667,8.25,48.083333333333336,49.541666666666664,9.379166666666666,1017.6458333333335,-0.525,0.0,1.5374999999999999
2013,3.632876712328767,123.54166666666667,139.70833333333334,23.368466666666666,56.75360416666666,47.08400833333334,12.1625,1014.8833333333336,2.2166666666666663,0.0,2.2125000000000004
2013,3.665753424657534,128.27272727272728,144.5,24.454545454545453,50.22727272727273,37.57142857142857,12.441666666666668,1010.8749999999999,5.404166666666668,0.0,1.8625000000000005
2013,3.6986301369863015,177.0,157.95833333333334,13.166666666666666,54.47826086956522,26.666666666666668,12.049999999999999,1008.183333333333,7.499999999999999,0.0,1.654166666666667
2013,3.7315068493150685,66.91666666666667,77.5,5.375,29.791666666666668,42.666666666666664,15.470833333333333,1007.3291666666665,0.9291666666666664,0.0,3.279166666666667
2013,3.7643835616438355,9.666666666666666,27.791666666666668,3.25,22.791666666666668,64.70833333333333,15.908333333333333,1009.6124999999998,-6.487499999999998,0.0,3.1374999999999997
2013,3.797260273972603,51.5,94.33333333333333,23.695652173913043,45.47826086956522,64.73913043478261,16.79583333333333,1006.8416666666667,-0.9583333333333334,0.0,1.8791666666666667
2013,3.83013698630137,61.541666666666664,113.5,44.4575,42.2351125,93.77161666666666,17.97916666666667,1007.5291666666667,1.8083333333333336,0.0,1.9166666666666667
2013,3.863013698630137,83.75,132.79166666666666,60.791666666666664,52.833333333333336,81.20833333333333,15.750000000000002,1007.0208333333335,3.408333333333333,0.0,1.679166666666667
2013,3.8958904109589043,13.25,62.458333333333336,3.9166666666666665,30.0,67.86679166666666,21.079166666666662,1008.4500000000003,-6.154166666666665,0.0,3.083333333333334
2013,3.9287671232876713,12.541666666666666,39.041666666666664,3.2916666666666665,12.958333333333334,87.8695652173913,20.775000000000002,1010.683333333333,-7.216666666666665,0.0,2.2583333333333333
2013,3.9616438356164383,34.416666666666664,80.125,16.833333333333332,40.166666666666664,77.83333333333333,17.59583333333334,1011.7750000000001,0.1291666666666665,0.0,1.6666666666666663
2013,3.9945205479452053,78.45833333333333,124.41666666666667,38.583333333333336,42.875,86.83333333333333,18.450000000000003,1009.0124999999995,3.704166666666666,0.0,2.85
2013,4.027397260273973,58.5,72.29166666666667,16.375,29.166666666666668,114.79166666666667,17.879166666666663,1013.4541666666668,6.1125,0.0,2.1250000000000004
2013,4.06027397260274,84.29166666666667,107.625,18.416666666666668,39.708333333333336,85.30434782608695,18.987499999999997,1013.2458333333335,5.899999999999999,0.0,2.158333333333333
2013,4.093150684931507,155.66666666666666,181.58333333333334,47.916666666666664,49.208333333333336,121.5,20.97916666666666,1012.9249999999998,10.458333333333334,0.0,1.6208333333333336
2013,4.126027397260274,209.91666666666666,230.08333333333334,20.708333333333332,54.166666666666664,139.89431666666667,23.212499999999995,1010.9083333333334,12.420833333333334,0.0,1.5500000000000005
2013,4.158904109589041,168.2608695652174,218.58333333333334,38.333333333333336,76.04166666666667,135.08333333333334,23.33333333333334,1011.5500000000001,12.325000000000001,0.0,1.7
2013,4.191780821917808,132.45833333333334,173.83333333333334,60.0,49.82608695652174,114.75320869565218,21.00833333333333,1010.4916666666668,10.525,0.0,2.004166666666667
2013,4.2246575342465755,46.083333333333336,62.375,7.958333333333333,40.958333333333336,66.625,17.566666666666666,1006.3749999999999,11.070833333333333,0.0,1.7374999999999998
2013,4.257534246575342,44.166666666666664,78.5,4.708333333333333,42.583333333333336,55.541666666666664,21.474999999999998,998.0291666666666,4.1625,0.0,2.1708333333333334
2013,4.2904109589041095,35.25,98.91666666666667,7.708333333333333,48.041666666666664,51.91275833333333,23.25833333333333,992.0583333333334,0.14583333333333312,0.0,2.125
2013,4.323287671232877,21.791666666666668,66.54166666666667,4.958333333333333,20.75,81.30434782608695,22.38333333333333,996.8083333333335,-2.633333333333334,0.0,1.9333333333333336
2013,4.3561643835616435,88.45833333333333,201.45833333333334,41.291666666666664,57.458333333333336,85.96966666666667,20.77916666666667,998.9416666666666,6.574999999999999,0.0,1.5083333333333335
2013,4.389041095890411,57.416666666666664,122.66666666666667,6.166666666666667,33.625,86.04166666666667,24.17916666666667,1004.5875,2.5416666666666665,0.0,2.3000000000000003
2013,4.421917808219178,67.54166666666667,160.375,55.125,47.416666666666664,101.83333333333333,21.995833333333326,1012.7208333333333,6.616666666666667,0.0,1.9500000000000002
2013,4.454794520547945,52.875,91.70833333333333,23.166666666666668,31.541666666666668,112.43259130434782,21.066666666666666,1013.3874999999999,9.620833333333334,0.0,1.8749999999999998
2013,4.487671232876712,107.625,122.41666666666667,30.041666666666668,45.125,108.16666666666667,20.45,1008.3874999999999,12.258333333333333,0.0,1.9750000000000003
2013,4.52054794520548,116.625,113.25,24.708333333333332,47.333333333333336,92.0887,20.645833333333332,1003.0124999999998,13.641666666666664,0.0,2.395833333333333
2013,4.553424657534246,58.208333333333336,95.54166666666667,5.375,26.333333333333332,62.916666666666664,20.05,997.2916666666665,3.8000000000000003,0.0,3.5958333333333328
2013,4.586301369863014,48.083333333333336,91.33333333333333,9.166666666666666,35.77272727272727,76.18181818181819,21.083333333333332,997.2083333333331,0.27499999999999997,0.0,2.3375000000000004
2013,4.619178082191781,93.27272727272727,192.95652173913044,47.916666666666664,51.458333333333336,110.71666666666665,23.39166666666667,996.2500000000001,9.0625,0.0,1.6125
2013,4.652054794520548,67.125,149.375,35.875,53.333333333333336,93.25,23.24166666666667,1007.1208333333333,7.791666666666667,0.0,1.8166666666666662
2013,4.684931506849315,100.08333333333333,193.20833333333334,32.708333333333336,63.791666666666664,79.33333333333333,22.97916666666667,1006.8125,11.179166666666665,0.0,1.3958333333333333
2013,4.717808219178083,105.54166666666667,158.45833333333334,6.666666666666667,34.208333333333336,70.3913043478261,23.8,1008.5625,13.587499999999999,0.0,1.7166666666666668
2013,4.750684931506849,55.708333333333336,104.375,12.875,38.708333333333336,98.04166666666667,24.370833333333334,1007.2083333333335,12.700000000000003,0.0,1.9291666666666665
2013,4.7835616438356166,94.33333333333333,110.33333333333333,13.583333333333334,36.75,41.125,21.000000000000004,1005.5583333333335,16.866666666666667,0.03333333333333333,2.225
2013,4.816438356164384,51.041666666666664,50.166666666666664,3.0,24.375,68.52572500000001,19.620833333333334,1004.25,15.66666666666667,0.008333333333333333,1.4083333333333332
2013,4.8493150684931505,84.41666666666667,90.875,3.0869565217391304,54.95652173913044,13.304347826086957,20.270833333333336,1002.229166666667,15.358333333333333,0.020833333333333332,1.6083333333333332
2013,4.882191780821918,18.958333333333332,55.25,3.625,21.583333333333332,65.08333333333333,24.933333333333334,1005.5041666666667,2.1249999999999996,0.0,3.6
2013,4.9150684931506845,54.5,132.70833333333334,9.125,52.75,82.94034166666667,26.108333333333334,1002.5166666666665,6.370833333333334,0.0,2.704166666666667
2013,4.947945205479452,90.33333333333333,154.45833333333334,12.666666666666666,37.541666666666664,124.0,24.904166666666672,999.3166666666667,13.674999999999999,0.0,2.1041666666666665
2013,4.980821917808219,65.41666666666667,119.625,6.458333333333333,24.9172375,91.67326086956523,25.308333333333337,1003.1125000000001,8.183333333333332,0.0,1.4541666666666673
2013,5.013698630136986,164.0,210.25,29.291666666666668,44.083333333333336,80.739175,22.29583333333333,1001.4874999999998,15.575000000000001,0.0,1.9166666666666663
2013,5.046575342465753,108.25,137.79166666666666,5.833333333333333,35.541666666666664,104.83333333333333,25.858333333333338,1001.5291666666666,13.154166666666667,0.0,1.3875
2013,5.079452054794521,113.54166666666667,133.125,8.541666666666666,32.958333333333336,80.79166666666667,20.774999999999995,1008.5250000000001,16.283333333333335,1.5708333333333335,2.1083333333333334
2013,5.112328767123287,125.08333333333333,108.95833333333333,3.0416666666666665,29.608695652173914,28.136363636363637,18.81666666666667,1008.8875000000002,17.575000000000003,0.16249999999999998,1.395833333333333
2013,5.145205479452055,111.70833333333333,112.95833333333333,3.0,9.25,3.7916666666666665,19.262500000000003,1006.9124999999998,18.287499999999998,0.012499999999999999,1.1916666666666664
2013,5.178082191780822,110.91666666666667,115.83333333333333,3.0,31.875,4.166666666666667,20.6125,1005.125,19.070833333333333,0.5208333333333334,1.1291666666666664
2013,5.210958904109589,154.83333333333334,156.54166666666666,3.0833333333333335,48.708333333333336,4.666666666666667,20.4125,1004.3458333333332,19.291666666666668,0.029166666666666664,0.9874999999999999
2013,5.243835616438356,54.458333333333336,51.333333333333336,3.0,28.96177083333333,20.203547826086957,18.283333333333335,1007.1708333333332,17.279166666666665,0.5583333333333332,1.5000000000000002
2013,5.276712328767124,27.666666666666668,37.5,1.1423999999999999,30.264641666666666,37.000721739130434,20.279166666666665,1009.1375000000002,15.837499999999999,0.0,1.1333333333333333
2013,5.30958904109589,63.416666666666664,70.125,3.1141333333333336,33.62329583333333,73.22022608695652,20.833333333333332,1005.0958333333332,16.275,0.024999999999999998,2.004166666666667
2013,5.342465753424658,60.875,73.20833333333333,6.333333333333333,26.291666666666668,107.75,21.325,1004.6416666666665,15.6,0.0,1.691666666666667
2013,5.375342465753425,110.43478260869566,144.375,10.5,33.291666666666664,120.8695652173913,24.270833333333332,1004.933333333333,16.874999999999996,0.0,1.7583333333333335
2013,5.4082191780821915,121.58333333333333,162.04166666666666,4.541666666666667,48.458333333333336,134.75,25.795833333333334,1004.8041666666667,16.76666666666667,0.0,2.3291666666666666
2013,5.441095890410959,118.75,155.91666666666666,5.916666666666667,38.125,143.54166666666666,25.662499999999998,1003.7541666666666,17.9375,0.0,1.5833333333333333
2013,5.473972602739726,158.83333333333334,149.45833333333334,9.583333333333334,39.875,78.20833333333333,22.77916666666667,1000.4416666666666,19.8125,0.07083333333333335,1.5708333333333335
2013,5.506849315068493,29.25,33.708333333333336,3.0,18.782608695652176,84.21739130434783,25.612499999999997,998.1625,18.479166666666668,0.004166666666666667,1.75
2013,5.53972602739726,60.25,91.33333333333333,3.0833333333333335,39.416666666666664,83.56521739130434,27.987500000000008,994.4249999999998,18.47916666666666,0.0,1.8541666666666667
2013,5.572602739726028,38.625,65.78260869565217,3.75,32.0,83.08333333333333,28.562499999999996,999.1833333333333,19.095833333333335,0.0,1.2625
2013,5.605479452054794,67.41666666666667,109.70833333333333,10.75,46.833333333333336,65.08333333333333,27.462499999999995,1003.8000000000001,19.1375,0.0,1.2750000000000001
2013,5.638356164383562,89.70833333333333,122.875,8.958333333333334,46.791666666666664,80.625,26.620833333333337,1005.7916666666669,18.750000000000004,0.0,1.6083333333333336
2013,5.671232876712328,52.875,52.125,3.2083333333333335,34.541666666666664,44.08695652173913,21.962500000000006,1005.0291666666667,19.9875,0.2083333333333333,1.2499999999999998
2013,5.704109589041096,55.291666666666664,55.583333333333336,4.458333333333333,33.208333333333336,105.54166666666667,25.70833333333334,1000.3583333333331,19.291666666666664,0.0,1.4916666666666665
2013,5.736986301369863,221.54166666666666,166.95833333333334,3.2916666666666665,36.17391304347826,123.54166666666667,24.762500000000003,998.9958333333334,22.029166666666672,0.4541666666666668,1.9541666666666668
2013,5.76986301369863,104.79166666666667,82.20833333333333,3.1666666666666665,32.916666666666664,60.34782608695652,22.150000000000002,997.1666666666669,21.912499999999998,0.05833333333333334,1.3458333333333332
2013,5.802739726027397,135.25,112.83333333333333,3.0,31.75,107.45833333333333,25.433333333333334,993.8791666666667,22.770833333333332,0.0,1.5708333333333335
2013,5.835616438356165,64.625,79.04166666666667,3.0,24.958333333333332,110.16666666666667,27.383333333333336,994.7916666666665,21.345833333333328,0.0,1.4083333333333332
2013,5.868493150684931,297.1666666666667,246.75,3.2916666666666665,40.75,83.25,25.104166666666668,997.6708333333335,24.150000000000002,0.9374999999999999,1.7750000000000004
2013,5.901369863013699,87.91666666666667,70.41666666666667,3.0,29.916666666666668,64.3913043478261,22.979166666666668,1000.9499999999999,22.775000000000002,0.016666666666666666,1.2541666666666669
2013,5.934246575342466,197.125,161.75,3.0,45.541666666666664,59.916666666666664,25.02499999999999,1000.2541666666666,22.857142857142858,0.0,1.2041666666666668
2013,5.967123287671233,155.0,111.81818181818181,3.0,35.32150416666667,37.63292499999999,24.74166666666667,995.6333333333333,22.587500000000002,0.9791666666666666,1.5541666666666665
2013,6.0,20.583333333333332,26.125,3.0,23.791666666666668,84.16666666666667,28.77499999999999,991.8749999999999,17.8875,0.5125000000000001,2.3458333333333337
2013,6.032876712328767,35.0,51.625,3.0,32.625,77.8695652173913,29.433333333333334,992.1666666666666,19.512500000000003,0.0,1.2874999999999999
2013,6.065753424657534,25.208333333333332,39.78260869565217,3.4583333333333335,25.375,76.83238333333334,28.10416666666667,991.1375000000002,18.191666666666666,0.025000000000000005,1.9250000000000005
2013,6.098630136986301,21.708333333333332,25.875,6.458333333333333,22.958333333333332,93.83333333333333,28.904166666666665,994.7583333333332,17.441666666666666,0.0,1.4374999999999998
2013,6.131506849315069,83.5,111.83333333333333,14.125,36.291666666666664,131.70833333333334,29.34583333333333,997.4833333333332,19.729166666666668,0.012499999999999999,2.158333333333333
2013,6.164383561643835,123.125,111.5,10.375,25.083333333333332,138.82608695652175,27.299999999999997,996.8791666666666,22.15416666666667,0.8083333333333332,1.7749999999999997
2013,6.197260273972603,239.0,53.75,8.916666666666666,17.041666666666668,111.91666666666667,25.487499999999997,998.9458333333333,22.933333333333334,0.6416666666666665,1.429166666666667
2013,6.23013698630137,27.6,40.041666666666664,9.5,20.416666666666668,56.291666666666664,24.42916666666666,999.9499999999999,22.695833333333336,0.3833333333333333,1.2125000000000001
2013,6.263013698630137,,28.541666666666668,10.208333333333334,27.416666666666668,24.916666666666668,23.929166666666664,1001.8416666666667,21.516666666666666,0.07083333333333333,1.2458333333333333
2013,6.295890410958904,,40.391304347826086,9.806469565217393,36.41572499999999,41.707600000000006,24.954166666666666,1002.6458333333331,20.4,0.0,1.0625000000000004
2013,6.328767123287672,,71.58333333333333,9.278433333333334,35.51069583333334,132.49515294117646,26.754166666666674,1002.3416666666666,21.54583333333333,0.0,1.6083333333333332
2013,6.361643835616438,,49.47826086956522,4.69896,21.226329166666662,103.44443333333332,27.55,1003.5166666666665,22.424999999999997,0.0,1.604166666666667
2013,6.394520547945206,,70.29166666666667,5.407360000000001,22.583,85.51042500000001,26.825000000000006,1004.0791666666668,21.15416666666666,0.24166666666666667,1.8083333333333336
2013,6.427397260273972,,23.666666666666668,7.104300000000001,29.384678260869563,14.362673684210524,24.095833333333335,995.7791666666667,23.10416666666667,3.608333333333332,1.9291666666666665
2013,6.46027397260274,,33.666666666666664,8.7822,32.172220833333334,53.685284210526326,27.25833333333333,996.5875000000001,17.133333333333336,0.004166666666666667,1.6250000000000002
2013,6.493150684931507,51.5,56.45454545454545,9.62472,27.39288571428571,104.50104,27.0,1001.8416666666668,18.316666666666666,0.0,2.0958333333333337
2013,6.526027397260274,155.41666666666666,142.45833333333334,8.630086956521739,38.904350000000015,76.692525,25.77916666666667,1001.1666666666666,22.216666666666665,0.0,1.9750000000000005
2013,6.558904109589041,137.75,120.33333333333333,3.8556,53.253034782608694,94.49945217391304,26.53333333333332,998.7916666666666,21.683333333333337,0.0,1.0083333333333335
2013,6.5917808219178085,65.54166666666667,73.375,,29.383562499999996,84.09135,28.287499999999998,1000.5124999999999,18.7125,0.0,1.7166666666666668
2013,6.624657534246575,84.83333333333333,90.04166666666667,,35.81629583333334,106.26105000000003,27.433333333333337,1001.4291666666667,21.13333333333333,0.0,1.3166666666666667
2013,6.657534246575342,103.625,120.08333333333333,10.3054,42.83926666666667,108.11744999999998,26.687499999999996,1000.6875,20.395833333333332,0.0,1.3333333333333333
2013,6.69041095890411,53.458333333333336,70.33333333333333,4.08,36.11494782608695,108.91604347826085,27.558333333333334,996.5041666666667,18.895833333333332,0.0,1.6666666666666667
2013,6.723287671232876,33.916666666666664,49.78260869565217,1.6660000000000001,26.192858333333337,79.70025000000001,29.833333333333332,996.2458333333334,18.787499999999998,0.0,1.8875
2013,6.756164383561644,19.666666666666668,43.541666666666664,3.1415999999999995,15.772395652173914,105.49815652173912,29.941666666666663,998.15,18.35833333333333,0.0,2.3416666666666663
2013,6.789041095890411,44.708333333333336,67.04166666666667,15.124899999999998,35.67554090909091,39.80550000000001,26.237499999999994,999.9625000000001,20.425,0.0,1.4875
2013,6.821917808219178,109.66666666666667,80.29166666666667,0.9996,34.42196666666666,20.25881052631579,24.629166666666663,997.3083333333334,23.133333333333336,0.18333333333333332,1.0374999999999999
2013,6.854794520547945,42.625,49.25,0.7140000000000001,26.603458333333336,115.0968,29.858333333333334,996.5500000000001,21.341666666666665,0.0,1.5499999999999998
2013,6.887671232876713,93.125,118.25,2.8356,54.690134782608695,50.185275,28.80416666666667,996.4208333333335,23.599999999999994,0.0,1.3749999999999998
2013,6.920547945205479,125.625,116.33333333333333,3.808,37.49849130434782,124.33417500000002,28.549999999999997,994.2250000000003,23.00833333333333,0.33749999999999997,1.5999999999999999
2013,6.953424657534247,38.458333333333336,42.291666666666664,,22.600108333333335,118.94347500000002,26.025000000000002,996.4166666666664,21.225,0.5125,1.8833333333333337
2013,6.986301369863014,32.5,27.333333333333332,,31.30825,65.232825,23.220833333333335,1000.2374999999998,20.849999999999998,0.15833333333333335,1.075
2013,7.019178082191781,73.58333333333333,64.625,,33.05330000000001,107.00361000000001,25.57083333333334,1002.2291666666665,21.15416666666667,0.0,1.2416666666666667
2013,7.052054794520548,35.791666666666664,48.083333333333336,1.224,32.83014782608696,119.72848695652173,27.145833333333332,999.9999999999999,19.30416666666667,0.0,1.6041666666666663
2013,7.0849315068493155,88.45833333333333,86.16666666666667,,24.4307,124.94999999999997,27.00833333333333,996.5833333333335,21.833333333333332,0.8958333333333334,1.6833333333333327
2013,7.117808219178082,44.791666666666664,39.5,0.9282000000000001,26.552133333333334,120.41609999999999,26.404166666666665,994.7666666666668,20.683333333333334,0.008333333333333333,1.2541666666666667
2013,7.1506849315068495,138.58333333333334,122.83333333333333,,27.561525000000003,99.63869999999999,28.67916666666667,995.9916666666667,24.933333333333337,0.041666666666666664,1.6041666666666667
2013,7.183561643835616,33.208333333333336,29.583333333333332,7.854,21.699317391304344,65.80596521739132,25.420833333333334,998.9791666666666,21.674999999999997,0.07916666666666668,1.6958333333333335
2013,7.2164383561643834,26.791666666666668,44.583333333333336,7.201200000000001,24.636000000000006,93.95347500000003,27.987499999999997,996.7041666666665,20.679166666666664,0.0,1.4500000000000002
2013,7.249315068493151,30.125,58.916666666666664,6.747299999999999,19.537716666666665,125.89605000000002,28.820833333333336,997.6166666666664,20.370833333333334,0.0,1.5958333333333334
2013,7.282191780821917,93.16666666666667,116.625,4.9742,25.52563333333333,122.3796,28.979166666666668,1001.3625000000002,23.229166666666668,0.0,1.4333333333333336
2013,7.315068493150685,186.20833333333334,157.04166666666666,6.437900000000003,34.4546956521739,59.73502500000001,27.308333333333334,1002.5000000000001,24.98333333333333,1.5374999999999999,1.654166666666667
2013,7.347945205479452,47.0,52.5,3.9032,24.225400000000008,68.88314999999999,26.58333333333334,1001.5791666666665,23.179166666666664,0.008333333333333333,1.6999999999999995
2013,7.380821917808219,85.70833333333333,99.33333333333333,5.867166666666667,33.087516666666666,91.59020833333334,27.808333333333334,1001.3083333333335,23.608333333333334,0.28750000000000003,1.7458333333333333
2013,7.413698630136986,63.416666666666664,76.66666666666667,3.75,25.765150000000002,109.875,28.520833333333325,1000.5875,23.758333333333326,0.0,1.666666666666667
